radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
24.449667,0.303,-48.667542,0.337,14.389,0.044,10,15.263,0.082,10,NA,NA,0,14.865,0.244,10,14.135,0.061,10,13.964,0.267,10,13.927,0.229,1,NA,NA,0
24.450282,0.368,-47.912792,0.373,16.829,0.16,4,17.959,0.201,4,NA,NA,0,17.489,0.077,6,16.536,0.111,6,16.11,0.161,5,NA,NA,0,NA,NA,0
24.450541,0.472,-48.578668,0.261,16.217,0.131,10,16.886,0.131,10,NA,NA,0,16.573,0.28,10,16.15,0.063,10,15.948,0.209,9,NA,NA,0,NA,NA,0
24.453145,0.289,-48.238026,0.396,17.02,0.133,5,17.601,0.23,5,NA,NA,0,17.318,0.117,6,16.988,0.087,6,16.4,0.184,1,NA,NA,0,NA,NA,0
24.453235,0.483,-49.33921,0.664,15.96,0.217,7,16.582,0.111,7,NA,NA,0,16.178,0.042,6,15.744,0.104,5,15.577,0.094,5,NA,NA,0,NA,NA,0
24.45337,0.133,-48.68052,0.969,NA,NA,0,NA,NA,0,NA,NA,0,17.991,0.196,1,17.523,0.212,1,NA,NA,0,NA,NA,0,NA,NA,0
24.453924,0.642,-48.973093,0.307,17.69,0.232,2,18.255,0.382,2,NA,NA,0,18.174,0.125,4,17.63,0.124,4,NA,NA,0,NA,NA,0,NA,NA,0
24.454072,0.47,-49.261709,0.304,NA,NA,0,NA,NA,0,NA,NA,0,18.059,0.163,4,16.981,0.093,4,16.53,0.058,4,NA,NA,0,NA,NA,0
24.454125,0.294,-47.941078,0.261,16.315,0.048,6,16.931,0.111,6,NA,NA,0,16.588,0.045,6,16.082,0.067,6,15.903,0.148,5,NA,NA,0,NA,NA,0
24.454478,0.335,-49.508585,0.379,16.736,0.08,5,17.969,0.111,5,NA,NA,0,17.285,0.069,6,16.478,0.086,6,16.107,0.106,5,NA,NA,0,NA,NA,0
24.457518,0.755,-48.753726,0.499,17.246,0.341,5,17.972,0.094,5,NA,NA,0,17.633,0.087,8,16.96,0.12,8,16.402,0.132,5,NA,NA,0,NA,NA,0
24.458005,0.112,-49.026999,0.155,17.864,0.247,1,18.51,0.329,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
24.460301,0.445,-49.141166,0.433,16.896,0.308,7,17.42,0.095,7,NA,NA,0,17.108,0.122,7,16.681,0.108,7,16.431,0.131,4,NA,NA,0,NA,NA,0
24.46077,0.246,-48.385653,0.199,15.412,0.041,10,16.419,0.092,10,NA,NA,0,15.936,0.244,10,15.047,0.08,10,14.736,0.188,10,NA,NA,0,NA,NA,0
24.462464,0.76,-49.481657,0.254,15.91,0.224,8,16.641,0.131,8,NA,NA,0,16.207,0.061,8,15.722,0.239,8,15.491,0.073,6,NA,NA,0,NA,NA,0
24.463025,0.212,-47.95327,0.134,15.561,0.088,6,16.346,0.049,6,NA,NA,0,15.93,0.029,6,15.43,0.063,6,15.313,0.06,6,NA,NA,0,NA,NA,0
24.463516,0.716,-48.934442,0.444,15.828,0.043,6,16.643,0.119,6,NA,NA,0,16.251,0.056,7,15.573,0.03,7,15.254,0.065,7,NA,NA,0,NA,NA,0
24.464526,0.299,-49.34573,0.274,NA,NA,0,NA,NA,0,NA,NA,0,18.413,0.162,2,17.518,0.007,2,NA,NA,0,NA,NA,0,NA,NA,0
24.464877,0.591,-49.709668,0.246,15.395,0.117,8,16.5,0.07,8,NA,NA,0,15.948,0.029,7,15.01,0.126,7,14.526,0.047,6,NA,NA,0,NA,NA,0
24.465406,0.364,-48.055415,0.174,16.314,0.108,6,17.046,0.13,6,NA,NA,0,16.609,0.061,6,16.132,0.089,6,16.041,0.158,5,NA,NA,0,NA,NA,0
24.465652,0.359,-49.048852,0.257,16.467,0.027,5,17.242,0.188,5,NA,NA,0,16.887,0.078,6,16.203,0.106,6,15.893,0.13,6,NA,NA,0,NA,NA,0
24.466835,0.295,-49.269219,0.297,17.057,0.159,6,17.555,0.095,6,NA,NA,0,17.337,0.075,5,16.806,0.101,5,16.614,0.036,2,NA,NA,0,NA,NA,0
24.467202,0.655,-47.689371,0.297,14.855,0.037,3,15.701,0.075,3,NA,NA,0,15.233,0.046,4,14.586,0.093,4,14.402,0.07,2,14.113,0.35,1,NA,NA,0
24.469096,0.507,-49.171313,0.319,18.013,0.266,1,18.336,0.227,1,NA,NA,0,18.197,0.099,3,17.461,0.198,3,NA,NA,0,NA,NA,0,NA,NA,0
24.471676,0.24,-48.101924,0.497,13.951,0.054,6,14.657,0.026,6,NA,NA,0,14.283,0.02,6,13.78,0.042,6,13.626,0.022,6,13.621,0.219,1,NA,NA,0
24.472305,0.39,-47.932267,0.191,15.601,0.086,6,16.381,0.059,6,NA,NA,0,15.952,0.034,6,15.464,0.11,6,15.305,0.057,6,NA,NA,0,NA,NA,0
24.472761,0.616,-49.588985,0.443,16.674,0.184,7,17.47,0.16,7,NA,NA,0,16.963,0.068,8,16.417,0.217,8,16.112,0.107,5,NA,NA,0,NA,NA,0
24.474024,0.717,-49.47726,0.255,16.073,0.2,7,17.444,0.161,7,NA,NA,0,16.701,0.1,7,15.459,0.155,7,14.854,0.059,6,NA,NA,0,NA,NA,0
24.475181,0.331,-49.530294,0.286,17.28,0.208,4,17.88,0.165,4,NA,NA,0,17.65,0.087,5,16.986,0.067,5,16.713,0.231,1,NA,NA,0,NA,NA,0
24.47586,0.262,-48.017379,0.421,13.922,0.056,6,15.343,0.047,6,NA,NA,0,14.67,0.027,6,13.36,0.08,6,12.706,0.058,6,12.332,0.153,2,NA,NA,0
24.47661,0.664,-48.124972,0.502,17.608,0.207,1,18.21,0.214,1,NA,NA,0,18.011,0.14,3,17.562,0.119,3,NA,NA,0,NA,NA,0,NA,NA,0
24.476832,0.197,-48.419787,0.283,15.871,0.072,10,17.15,0.116,10,NA,NA,0,16.634,0.279,10,15.376,0.102,10,14.896,0.248,10,NA,NA,0,NA,NA,0
24.477388,0.65,-49.387408,0.305,15.975,0.172,8,16.635,0.122,8,NA,NA,0,16.188,0.048,8,15.783,0.194,8,15.569,0.14,7,NA,NA,0,NA,NA,0
24.477696,0.514,-49.469276,0.16,12.979,0.162,8,13.515,0.031,8,NA,NA,0,13.166,0.038,8,12.821,0.144,8,12.66,0.025,6,12.685,0.081,2,NA,NA,0
24.478009,0.626,-49.780703,0.294,16.828,0.106,6,17.539,0.101,6,NA,NA,0,17.186,0.09,6,16.729,0.191,6,16.459,0.184,3,NA,NA,0,NA,NA,0
24.481347,0.255,-49.455395,0.218,17.014,0.042,2,18.152,0.042,2,NA,NA,0,17.68,0.026,5,16.993,0.044,5,16.421,0.022,2,NA,NA,0,NA,NA,0
24.483562,0.374,-48.480172,0.254,16.308,0.106,10,16.952,0.24,10,NA,NA,0,16.7,0.357,10,16.103,0.08,10,15.881,0.119,9,NA,NA,0,NA,NA,0
24.484756,0.303,-47.799389,0.434,16.259,0.047,4,16.825,0.08,4,NA,NA,0,16.512,0.047,4,16.186,0.093,4,16.046,0.161,3,NA,NA,0,NA,NA,0
24.485402,0.232,-48.399528,0.192,14.688,0.032,10,15.315,0.055,10,NA,NA,0,15.014,0.243,10,14.57,0.057,10,14.473,0.225,10,NA,NA,0,NA,NA,0
24.486725,0.354,-48.211956,0.281,NA,NA,0,NA,NA,0,NA,NA,0,17.688,0.095,7,16.445,0.127,7,15.968,0.179,7,NA,NA,0,NA,NA,0
24.487839,0.495,-48.233478,0.715,17.552,0.19,1,18.4,0.245,1,NA,NA,0,18.218,0.031,2,17.651,0.035,2,NA,NA,0,NA,NA,0,NA,NA,0
24.487992,0.645,-49.002043,0.234,17.486,0.181,1,18.207,0.252,1,NA,NA,0,18.164,0.031,3,17.547,0.133,3,NA,NA,0,NA,NA,0,NA,NA,0
24.488062,0.45,-48.288406,0.44,17.099,0.221,7,17.917,0.228,7,NA,NA,0,17.548,0.237,10,16.771,0.087,10,16.447,0.105,4,NA,NA,0,NA,NA,0
24.488609,0.205,-48.423908,0.164,13.285,0.039,10,14.008,0.044,10,NA,NA,0,13.665,0.236,10,13.123,0.061,10,13.006,0.256,10,12.972,0.034,2,NA,NA,0
24.490063,0.523,-47.67136,0.2,12.194,0.045,2,12.869,0.022,2,NA,NA,0,12.482,0.012,2,12.043,0.078,2,11.913,0.07,2,11.754,0.122,3,NA,NA,0
24.490914,0.369,-48.656167,0.263,15.726,0.071,10,16.369,0.176,10,NA,NA,0,16.073,0.258,10,15.601,0.048,10,15.436,0.101,9,NA,NA,0,NA,NA,0
24.490986,0.206,-47.848254,0.138,14.918,0.054,4,15.596,0.054,4,NA,NA,0,15.198,0.036,4,14.783,0.041,4,14.67,0.126,4,NA,NA,0,NA,NA,0
24.491289,0.277,-48.687929,0.102,11.142,0.033,10,12.312,0.046,10,NA,NA,0,11.768,0.248,10,10.811,0.058,12,10.51,0.245,12,10.255,0.011,2,NA,NA,0
24.492459,0.69,-48.620223,0.441,17.652,0.199,2,18.187,0.159,2,NA,NA,0,18.184,0.374,5,17.315,0.275,5,NA,NA,0,NA,NA,0,NA,NA,0
24.495296,0.332,-49.793401,0.325,NA,NA,0,NA,NA,0,NA,NA,0,18.71,0.219,1,17.924,0.269,1,NA,NA,0,NA,NA,0,NA,NA,0
24.496693,0.316,-48.985588,0.195,15.226,0.04,6,15.904,0.069,6,NA,NA,0,15.536,0.05,6,15.039,0.068,6,14.917,0.097,6,NA,NA,0,NA,NA,0
24.496895,0.531,-49.740964,0.192,NA,NA,0,NA,NA,0,NA,NA,0,18.27,0.146,4,17.058,0.068,4,15.989,0.044,4,NA,NA,0,NA,NA,0
24.497082,0.333,-49.262884,0.353,17.172,0.018,4,18.111,0.124,4,NA,NA,0,17.594,0.157,5,16.761,0.163,5,16.471,0.118,5,NA,NA,0,NA,NA,0
24.497281,0.478,-49.343796,0.141,14.261,0.204,8,15.584,0.05,8,NA,NA,0,14.893,0.039,7,13.645,0.159,7,12.922,0.087,7,12.495,0.114,2,NA,NA,0
24.497654,0.181,-47.75044,0.197,9.847,0.375,4,10.062,0.039,5,NA,NA,0,9.801,0.059,5,9.569,0.072,5,9.587,0.068,5,9.505,0.144,5,NA,NA,0
24.498132,0.265,-47.840722,0.135,15.677,0.028,4,16.442,0.102,4,NA,NA,0,15.976,0.041,4,15.468,0.038,4,15.407,0.061,4,NA,NA,0,NA,NA,0
24.49834,0.433,-47.781185,0.385,12.273,0.019,4,12.857,0.038,4,NA,NA,0,12.511,0.032,5,12.133,0.05,5,12.024,0.049,5,11.967,0.127,5,NA,NA,0
24.498434,0.352,-47.864852,0.246,16.453,0.115,6,17.141,0.112,6,NA,NA,0,16.827,0.076,6,16.321,0.166,6,16.129,0.137,5,NA,NA,0,NA,NA,0
24.499892,0.492,-49.540044,0.417,NA,NA,0,NA,NA,0,NA,NA,0,18.577,0.234,1,17.458,0.175,1,16.478,0.199,1,NA,NA,0,NA,NA,0
24.502362,0.946,-48.155666,0.101,18.213,0.375,1,17.898,0.219,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
24.502698,0.349,-49.150962,0.156,NA,NA,0,NA,NA,0,NA,NA,0,18.315,0.134,3,17.003,0.182,3,16.086,0.069,3,NA,NA,0,NA,NA,0
24.505987,0.486,-48.579452,0.383,16.681,0.144,9,17.588,0.281,9,NA,NA,0,17.175,0.23,10,16.422,0.091,10,16.048,0.17,9,NA,NA,0,NA,NA,0
24.506721,0.415,-49.429539,0.354,16.79,0.239,6,16.915,0.106,6,NA,NA,0,16.749,0.093,6,16.804,0.115,6,16.669,0.143,3,NA,NA,0,NA,NA,0
24.506785,0.522,-49.203704,0.33,17.379,0.156,5,17.909,0.106,5,NA,NA,0,17.623,0.171,5,17.208,0.251,5,NA,NA,0,NA,NA,0,NA,NA,0
24.507369,0.611,-48.895207,0.21,17.462,0.174,1,18.21,0.245,1,NA,NA,0,18.021,0.139,1,17.496,0.174,1,NA,NA,0,NA,NA,0,NA,NA,0
24.508075,0.395,-48.524319,0.303,17.358,0.076,4,17.847,0.264,4,NA,NA,0,17.712,0.098,6,17.361,0.059,6,NA,NA,0,NA,NA,0,NA,NA,0
24.509798,0.998,-49.746865,0.343,15.424,0.121,7,16.107,0.106,7,NA,NA,0,15.746,0.062,8,15.265,0.096,8,14.996,0.092,7,NA,NA,0,NA,NA,0
24.512528,0.27,-47.93228,0.449,NA,NA,0,NA,NA,0,NA,NA,0,18.732,0.242,1,17.816,0.293,1,NA,NA,0,NA,NA,0,NA,NA,0
24.51262,0.331,-49.375423,0.336,16.816,0.097,5,17.694,0.243,5,NA,NA,0,17.213,0.158,6,16.543,0.1,6,16.396,0.191,5,NA,NA,0,NA,NA,0
24.51269,0.719,-49.05245,0.395,NA,NA,0,NA,NA,0,NA,NA,0,18.283,0.045,2,17.726,0.009,2,NA,NA,0,NA,NA,0,NA,NA,0
24.516155,0.172,-47.963214,0.097,12.874,0.06,6,13.458,0.032,6,NA,NA,0,13.151,0.023,6,12.767,0.051,6,12.685,0.041,6,12.626,0.074,1,NA,NA,0
24.516997,0.798,-49.747544,0.35,16.253,0.194,8,16.812,0.124,8,NA,NA,0,16.442,0.051,8,16.196,0.127,8,15.985,0.066,5,NA,NA,0,NA,NA,0
24.519618,0.531,-48.030544,0.373,17.232,0.27,3,18.085,0.18,3,NA,NA,0,17.664,0.075,5,17.228,0.231,5,NA,NA,0,NA,NA,0,NA,NA,0
24.520678,0.603,-48.494249,0.365,17.904,0.103,2,18.146,0.051,2,NA,NA,0,17.752,0.128,6,17.396,0.244,6,NA,NA,0,NA,NA,0,NA,NA,0
24.522006,0.11,-48.37879,0.106,11.239,0.039,10,11.863,0.044,10,NA,NA,0,11.586,0.239,10,11.132,0.051,10,11.072,0.252,10,10.998,0.007,2,NA,NA,0
24.524607,0.49,-48.082226,0.267,NA,NA,0,NA,NA,0,NA,NA,0,18.375,0.292,4,17.061,0.12,4,16.264,0.155,4,NA,NA,0,NA,NA,0
24.525047,0.541,-49.608933,0.291,17.185,0.13,1,18.197,0.205,1,NA,NA,0,17.984,0.099,5,17.021,0.094,5,16.66,0.17,3,NA,NA,0,NA,NA,0
24.528202,0.568,-49.038955,0.422,17.185,0.002,2,18.159,0.087,2,NA,NA,0,17.645,0.148,6,16.847,0.158,6,16.538,0.107,4,NA,NA,0,NA,NA,0
24.529053,0.054,-47.902413,0.515,NA,NA,0,NA,NA,0,NA,NA,0,18.89,0.271,1,17.204,0.174,1,NA,NA,0,NA,NA,0,NA,NA,0
24.529216,0.354,-47.967327,0.181,15.365,0.072,6,16.269,0.058,6,NA,NA,0,15.805,0.043,6,15.033,0.064,6,14.796,0.093,6,NA,NA,0,NA,NA,0
24.53031,0.397,-48.358328,0.349,17.045,0.14,7,17.844,0.124,7,NA,NA,0,17.389,0.155,10,16.682,0.187,10,16.411,0.229,5,NA,NA,0,NA,NA,0
24.530329,0.527,-47.928506,0.266,NA,NA,0,NA,NA,0,NA,NA,0,18.211,0.21,1,NA,NA,0,16.878,0.404,1,NA,NA,0,NA,NA,0
24.53126,0.453,-48.163147,0.486,17.645,0.305,3,18.162,0.38,3,NA,NA,0,17.871,0.054,6,17.357,0.381,6,NA,NA,0,NA,NA,0,NA,NA,0
24.531911,0.288,-49.481481,0.23,16.926,0.049,2,18.112,0.146,2,NA,NA,0,17.553,0.066,5,16.274,0.049,5,15.619,0.06,5,NA,NA,0,NA,NA,0
24.533145,0.485,-47.811958,0.271,NA,NA,0,NA,NA,0,NA,NA,0,18.226,0.027,2,17.231,0.193,2,15.723,0.061,2,NA,NA,0,NA,NA,0
24.533242,0.292,-49.168653,0.316,14.874,0.197,8,15.497,0.037,8,NA,NA,0,15.095,0.063,7,14.634,0.015,6,14.486,0.124,7,NA,NA,0,NA,NA,0
24.533628,0.749,-49.446918,0.363,16.339,0.277,7,17.378,0.128,7,NA,NA,0,16.783,0.045,8,15.893,0.194,8,15.464,0.074,6,NA,NA,0,NA,NA,0
24.53364,0.588,-48.911336,0.215,14.87,0.039,10,15.444,0.081,10,NA,NA,0,15.16,0.246,10,14.785,0.067,10,14.773,0.346,10,NA,NA,0,NA,NA,0
24.534611,0.082,-48.658949,0.727,17.265,0.253,1,17.132,0.161,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
24.535022,0.18,-48.256245,0.174,15.211,0.056,10,16.1,0.058,10,NA,NA,0,15.657,0.222,10,14.964,0.068,10,14.845,0.199,10,NA,NA,0,NA,NA,0
24.537517,0.555,-48.290423,0.333,17.129,0.17,6,17.797,0.225,6,NA,NA,0,17.455,0.116,8,16.706,0.125,8,16.54,0.242,6,NA,NA,0,NA,NA,0
24.539531,0.543,-48.761088,0.52,NA,NA,0,NA,NA,0,NA,NA,0,18.316,0.125,4,17.448,0.195,4,16.602,0.147,2,NA,NA,0,NA,NA,0
24.539631,0.225,-49.133567,0.23,17.461,0.166,1,18.124,0.184,1,NA,NA,0,17.89,0.131,5,17.372,0.166,5,NA,NA,0,NA,NA,0,NA,NA,0
24.539673,0.447,-48.885729,0.179,14.086,0.044,10,14.884,0.044,10,NA,NA,0,14.475,0.244,10,13.893,0.053,10,13.793,0.257,10,13.744,0.03,2,NA,NA,0
24.540087,0.684,-49.672941,0.484,17.544,0.076,2,18.083,0.188,2,NA,NA,0,17.774,0.056,4,17.251,0.246,4,16.664,0.007,2,NA,NA,0,NA,NA,0
24.541463,0.401,-49.190092,0.314,16.713,0.057,4,17.752,0.194,4,NA,NA,0,17.25,0.138,6,16.371,0.051,6,15.96,0.095,6,NA,NA,0,NA,NA,0
24.543296,0.444,-49.236854,0.182,14.274,0.194,8,14.743,0.045,8,NA,NA,0,14.427,0.049,8,14.191,0.193,8,14.032,0.027,6,NA,NA,0,NA,NA,0
24.543512,0.512,-48.929183,0.175,15.254,0.036,10,15.927,0.115,10,NA,NA,0,15.585,0.25,10,15.105,0.089,10,14.984,0.211,10,NA,NA,0,NA,NA,0
24.543795,0.358,-48.633226,0.197,14.581,0.046,10,15.211,0.078,10,NA,NA,0,14.906,0.242,10,14.449,0.05,10,14.371,0.276,10,NA,NA,0,NA,NA,0
24.546135,0.136,-49.565593,0.035,NA,NA,0,NA,NA,0,NA,NA,0,18.048,0.2,1,17.712,0.26,1,NA,NA,0,NA,NA,0,NA,NA,0
24.546506,0.381,-48.792664,0.281,15.969,0.026,10,16.865,0.161,10,NA,NA,0,16.432,0.227,10,15.682,0.062,10,15.445,0.151,9,NA,NA,0,NA,NA,0
24.547885,0.545,-49.313224,0.455,16.86,0.147,7,17.485,0.143,7,NA,NA,0,17.116,0.053,5,16.736,0.122,5,16.469,0.049,3,NA,NA,0,NA,NA,0
24.548053,0.588,-49.318758,0.273,14.623,0.167,8,14.958,0.047,8,NA,NA,0,14.715,0.044,8,14.564,0.202,8,14.428,0.058,6,NA,NA,0,NA,NA,0
24.551506,0.245,-47.802465,0.209,15.236,0.043,4,16.84,0.143,4,NA,NA,0,15.981,0.04,4,14.633,0.072,4,13.314,0.061,4,12.428,0.07,1,NA,NA,0
24.552199,0.473,-49.36379,0.456,17.17,0.129,1,18.328,0.22,1,NA,NA,0,17.654,0.136,6,16.605,0.096,6,16.33,0.045,5,NA,NA,0,NA,NA,0
24.5537,0.842,-48.183593,0.251,NA,NA,0,NA,NA,0,NA,NA,0,18.26,0.101,2,17.598,0.13,2,NA,NA,0,NA,NA,0,NA,NA,0
24.554894,0.334,-48.642253,0.275,16.226,0.091,9,16.92,0.104,9,NA,NA,0,16.615,0.255,10,16.111,0.074,10,15.885,0.211,8,NA,NA,0,NA,NA,0
24.554984,0.3,-48.712139,0.19,14.357,0.033,10,15.05,0.067,10,NA,NA,0,14.728,0.268,10,14.208,0.074,10,14.106,0.246,10,NA,NA,0,NA,NA,0
24.557464,0.275,-48.207016,0.291,14.901,0.053,10,16.37,0.1,10,NA,NA,0,15.732,0.221,10,14.346,0.092,10,13.628,0.252,10,13.224,0.125,1,NA,NA,0
24.559276,0.173,-48.507875,0.224,14.039,0.043,10,14.611,0.065,10,NA,NA,0,14.346,0.24,10,13.94,0.057,10,13.902,0.252,10,NA,NA,0,NA,NA,0
24.559675,0.613,-48.038714,0.396,NA,NA,0,NA,NA,0,NA,NA,0,18.085,0.169,5,16.895,0.1,5,16.135,0.221,5,NA,NA,0,NA,NA,0
24.560702,0.415,-47.994443,0.243,16.346,0.125,8,17.207,0.16,8,NA,NA,0,16.808,0.23,10,16.135,0.109,10,15.729,0.142,9,NA,NA,0,NA,NA,0
24.560912,0.59,-49.228802,0.213,16.715,0.024,2,18.242,0.078,2,NA,NA,0,17.407,0.066,7,16.147,0.095,7,15.138,0.068,6,NA,NA,0,NA,NA,0
24.563213,0.571,-49.298806,0.194,14.072,0.201,8,14.484,0.047,8,NA,NA,0,14.199,0.039,8,13.97,0.193,8,13.833,0.115,7,NA,NA,0,NA,NA,0
24.563434,0.506,-49.448553,0.211,14.858,0.17,8,15.843,0.03,8,NA,NA,0,15.294,0.055,8,14.457,0.192,8,14.068,0.104,7,NA,NA,0,NA,NA,0
24.564614,0.327,-48.117911,0.831,NA,NA,0,NA,NA,0,NA,NA,0,17.922,0.137,1,17.635,0.23,1,NA,NA,0,NA,NA,0,NA,NA,0
24.566009,0.188,-49.253498,0.106,12.668,0.206,8,13.742,0.037,8,NA,NA,0,13.124,0.041,7,12.224,0.017,6,11.859,0.028,6,11.672,0.055,2,NA,NA,0
24.566828,0.773,-49.696539,0.33,15.296,0.177,8,15.972,0.051,8,NA,NA,0,15.573,0.027,8,15.149,0.164,8,14.821,0.147,7,NA,NA,0,NA,NA,0
24.567228,0.17,-47.934701,0.563,7.952,0.491,2,7.515,0.023,2,NA,NA,0,7.659,0.001,1,7.354,0.001,1,7.188,0.002,1,7.215,0.038,2,NA,NA,0
24.569559,0.835,-48.811438,0.806,17.698,0.326,5,18.25,0.123,5,NA,NA,0,17.916,0.02,3,17.45,0.376,3,NA,NA,0,NA,NA,0,NA,NA,0
24.57268,0.306,-48.672676,0.172,14.815,0.055,9,15.476,0.102,9,NA,NA,0,15.171,0.242,9,14.697,0.073,9,14.625,0.237,9,NA,NA,0,NA,NA,0
24.574541,0.376,-47.772781,0.204,15.793,0.05,3,16.828,0.074,3,NA,NA,0,16.255,0.068,4,15.294,0.112,4,15.059,0.185,2,NA,NA,0,NA,NA,0
24.574855,0.739,-48.761468,0.41,17.806,0.344,1,17.954,0.275,1,NA,NA,0,18.22,0.139,5,17.421,0.134,5,16.549,0.229,1,NA,NA,0,NA,NA,0
24.575747,0.381,-49.569689,0.36,16.73,0.112,6,17.358,0.098,6,NA,NA,0,17.014,0.057,6,16.568,0.084,6,16.351,0.098,5,NA,NA,0,NA,NA,0
24.576137,0.629,-48.770674,0.422,17.147,0.201,7,17.568,0.12,7,NA,NA,0,17.305,0.107,8,17.01,0.174,8,16.475,0.204,2,NA,NA,0,NA,NA,0
24.577032,0.618,-48.618745,0.369,17.104,0.264,7,17.81,0.141,7,NA,NA,0,17.499,0.312,8,16.998,0.151,8,16.562,0.138,3,NA,NA,0,NA,NA,0
24.577491,0.763,-49.424297,0.687,16.522,0.202,4,17.493,0.069,4,NA,NA,0,17.093,0.12,5,16.224,0.052,5,15.789,0.128,5,NA,NA,0,NA,NA,0
24.578495,0.506,-48.824983,0.256,16.174,0.077,10,17.248,0.197,10,NA,NA,0,16.757,0.338,10,15.852,0.05,10,15.463,0.179,9,NA,NA,0,NA,NA,0
24.579806,0.109,-48.529056,0.101,11.943,0.038,10,12.761,0.052,10,NA,NA,0,12.372,0.243,10,11.739,0.059,10,11.619,0.266,10,11.516,0.043,2,NA,NA,0
24.581165,0.755,-47.750266,0.665,16.191,0.175,2,18.065,0.176,2,NA,NA,0,16.999,0.058,4,15.591,0.14,4,14.268,0.098,2,NA,NA,0,NA,NA,0
24.581439,0.496,-48.066913,0.34,17.199,0.133,7,17.692,0.189,7,NA,NA,0,17.574,0.219,8,17.109,0.075,8,16.524,0.243,1,NA,NA,0,NA,NA,0
24.581779,0.767,-49.430731,0.366,15.604,0.263,8,16.495,0.075,8,NA,NA,0,15.964,0.048,8,15.261,0.201,8,14.934,0.071,6,NA,NA,0,NA,NA,0
24.583118,0.281,-48.877325,0.108,11.041,0.036,11,11.532,0.051,10,NA,NA,0,11.408,0.264,7,10.987,0.061,8,11.044,0.297,8,10.979,0.036,2,NA,NA,0
24.583672,0.516,-48.611814,0.349,16.991,0.137,8,17.695,0.204,8,NA,NA,0,17.346,0.105,9,16.824,0.149,9,16.64,0.075,4,NA,NA,0,NA,NA,0
24.583921,0.564,-48.844237,0.279,15.921,0.102,10,16.73,0.193,10,NA,NA,0,16.292,0.225,10,15.723,0.092,10,15.523,0.127,9,NA,NA,0,NA,NA,0
24.584249,0.962,-49.750933,0.372,13.319,0.159,8,13.802,0.032,8,NA,NA,0,13.482,0.033,8,13.22,0.15,8,13.058,0.157,8,13.06,0.193,2,NA,NA,0
24.585364,0.19,-49.157193,0.174,NA,NA,0,NA,NA,0,NA,NA,0,18.454,0.164,1,17.313,0.162,1,NA,NA,0,NA,NA,0,NA,NA,0
24.585593,0.573,-48.460217,0.581,NA,NA,0,NA,NA,0,NA,NA,0,18.163,0.086,5,17.256,0.119,5,NA,NA,0,NA,NA,0,NA,NA,0
24.586481,0.563,-49.534776,0.359,14.997,0.169,8,15.709,0.064,8,NA,NA,0,15.263,0.041,8,14.763,0.194,8,14.477,0.018,6,NA,NA,0,NA,NA,0
24.589569,0.25,-47.78793,0.267,16.559,0.069,4,17.271,0.248,4,NA,NA,0,16.905,0.063,4,16.183,0.13,4,15.956,0.176,3,NA,NA,0,NA,NA,0
24.590062,0.22,-49.08063,0.197,13.795,0.01,6,15.217,0.063,6,NA,NA,0,14.524,0.059,6,13.184,0.013,6,12.443,0.029,6,12.025,0.043,2,NA,NA,0
24.591356,0.825,-49.771538,0.355,14.941,0.167,8,15.169,0.145,8,NA,NA,0,14.987,0.147,7,14.997,0.188,7,14.952,0.185,7,NA,NA,0,NA,NA,0
24.592343,0.461,-48.663203,0.262,16.337,0.071,10,17.1,0.261,10,NA,NA,0,16.698,0.179,10,16.125,0.098,10,15.873,0.104,9,NA,NA,0,NA,NA,0
24.593981,0.277,-48.392352,0.495,13.28,0.024,10,13.976,0.054,10,NA,NA,0,13.645,0.242,10,13.144,0.06,10,13.006,0.255,10,12.678,0.097,2,NA,NA,0
24.594197,0.241,-49.689019,0.255,17.335,0.129,4,17.942,0.18,4,NA,NA,0,17.606,0.048,4,17.088,0.048,4,16.892,0.267,1,NA,NA,0,NA,NA,0
24.594567,0.509,-48.771443,0.539,16.983,0.137,9,17.757,0.318,9,NA,NA,0,17.469,0.165,8,16.829,0.183,8,16.513,0.217,6,NA,NA,0,NA,NA,0
24.596558,0.43,-48.012474,0.212,16.068,0.122,10,16.99,0.077,10,NA,NA,0,16.58,0.292,10,15.891,0.134,10,15.6,0.13,9,NA,NA,0,NA,NA,0
24.597521,0.34,-49.490737,0.234,16.987,0.11,1,18.138,0.186,1,NA,NA,0,17.624,0.162,5,16.364,0.053,5,15.309,0.067,5,NA,NA,0,NA,NA,0
24.598106,0.705,-47.681756,0.458,17.315,0.212,1,17.972,0.198,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
